"listName","orgName","infos__InfoId","infos__TYWebsite","infos__Name","infos__Toldescribe","infos__Add","infos__Zipcode","infos__Travellinginfo","infos__Opentime","infos__Px","infos__Py","infos__Website","infos__Parkinginfo","infos__Ticketinfo","infos__Remarks","infos__Tel","infos__Fax","infos__Changetime"
"","","55","travel.tycg.gov.tw/zh-tw/Travel/Attraction/55","基國派教堂","    基國派教堂座落於桃園復興區大漢溪上游，創建於1964年，在興建教堂之初，希望能如基督精神為世代所流傳，故選擇鄰近蝙蝠洞石材作為材料，由當地居民自行開採，一塊一塊挑上山堆砌而成，並由牧師以「通往天堂的鑰匙」為概念，設計出獨特的入口風格，加上整個牆面的特殊造型，更加顯得古樸雅致，不但文建會列為歷史百景之一，並於2013年獲選內政部「臺灣宗教百景」之一，相當具有歷史意義。        基國派教堂所在的部落是屬大窩部落，當時有感於信徒人數逐漸增加，教徒卻苦於無固定聚會之所，因此決定在部落內興建一座教堂，為求教堂的歷久不衰，在美國傳教士孫雅各牧師提議與本地傳教師陳忠輝牧師的奔走之下，決定不用當時泰雅族傳統建築所使用的木頭與竹子材料，而特地聘請北投地區的師傅前來部落教導，花了半年的時間解決石材切割的問題，在泰雅族人一人一石團結合作下，終於完成了這一座以石頭建成的信仰中心，並以當地部落為名，定名為「基國派教堂」。        歷經五十餘年的歲月考驗，教堂至今仍屹立不搖，雖然因為信徒增加而在1994年蓋了新的教堂，又歷經土地產權的轉移而差一點面臨被拆除的命運，所幸在文化局的奔走之下，獲得政府撥款補助，加以整修後成為地方文化會館，在2004年重新落成開幕，依然保留了教堂舊有的樣貌，以石頭砌建的建物主體，遠望宛如山丘上的挪亞方舟；老教堂屋頂上的十字架未受損壞，細膩的設計呈現了教堂工藝美學的特色；在教堂入口處，規劃小1號的山牆大門，不像一般教堂多角與尖銳，反而以柔和的弧形曲線代表「雲端」，陳述著另一種天國形式；並以方、圓交疊的設計概念，代表著「鑰匙孔」，象徵開啟通往天堂的關鍵與必經之路，使教堂的造型在古樸厚實之外，更添細膩優美的線條。    若將新舊教堂加以對照比較後，更可以清楚發現基國派教堂在建築美學上的特色，當時居民辛苦搬來的石頭不是以水平堆疊的方式，而是採菱形或以不規則方式堆砌而成，每一塊石塊在歷經歲月的洗禮後，更顯其珍貴價值，也同時賦予了這座教堂豐富的層次表現。","336桃園市復興區三民里18鄰96-3號","336","桃園搭往大溪的桃園客運，在大溪改搭往復興的桃園客運，於三民蝙蝠洞下車。","全年無休, 惟內部並無開放","121.34765","24.84013","","路邊停車","免費","可順遊附近景點「蝙蝠洞」。","886-3-3322101","886-3-3322101","2017/05/02 11:35:31"
"","","1382","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1382","雲南文化公園","全國第一座以「雲南文化｣為主題的特色公園，呈現出當地悠久的歷史，同時保存當年滇緬邊區忠貞部隊國軍遷台駐紮所帶來的生活飲食文化。","324桃園市平鎮區龍平路、忠貞一街交叉口","324","■搭乘桃園免費公車L210線【東勢紅】、L211線【東勢藍】於忠貞市場站下車即抵  ■搭乘桃園免費公車L118線【紫線】、L119線【紫線】、L120線【綠線】、L121線【綠線】於龍江路二站下，步行約300公尺即抵    ■搭乘桃園客運112南線【中壢﹣陸軍專科學校】、5008線【桃園﹣中壢(經龍岡)】、5011線【桃園﹣中壢(經竹巷)】、中壢客運112北線【中壢﹣忠貞】、中壢客運/台聯客運/國光客運9001A線【台北市府轉運站﹣中壢】於忠貞站下車，步行約350公尺即抵    ■搭乘桃園免費公車L205線【內壢龍岡棕線】、L205A線【內壢龍岡棕線甲】於龍岡國中站下車，步行約500公尺即抵","24小時","121.25506","24.92872","","■收費停車場(忠貞市場對面)  ■路邊停車","免費","","886-3-3322101","886-3-3322101","2017/04/19 14:32:47"
"","","1381","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1381","魅力金三角形象商圈","走過數十載歲月的忠貞眷村，留下了源遠流長的故事及別具特色的雲南文化，市場中各式雲南美食及原料四處可見，不難想像當時忠貞眷村的繁華景象。","324桃園市平鎮區龍平路211號對面","324","■搭乘桃園免費公車L210線【東勢紅】、L211線【東勢藍】於忠貞市場站下車，步行約300公尺即抵  ■搭乘桃園免費公車L118線【紫線】、L119線【紫線】、L120線【綠線】、L121線【綠線】於龍江路二站下，步行約450公尺即抵     ■搭乘桃園客運112南線【中壢﹣陸軍專科學校】、5008線【桃園﹣中壢(經龍岡)】、5011線【桃園﹣中壢(經竹巷)】、中壢客運112北線【中壢﹣忠貞】、中壢客運/台聯客運/國光客運9001A線【台北市府轉運站﹣中壢】於忠貞站下車，步行約550公尺即抵    ■搭乘桃園免費公車L205線【內壢龍岡棕線】、L205A線【內壢龍岡棕線甲】於龍岡國中站下車，步行約800公尺即抵","全年開放","121.25400","24.92890","","■收費停車場(忠貞市場對面)  ■路邊停車","免費","","886-3-3322101","886-3-3322101","2017/04/19 14:31:21"
"","","1380","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1380","茄苳里埤塘公園","茄苳里埤塘生態公園擁有完整的生態、清幽的環境，廣闊的湖畔設有景觀步道，常吸引民眾漫步其間，也適合騎乘自行車一覽園區風光。","334桃園市八德區茄苳里東泰街","334","■搭乘桃園客運109線【桃園﹣新興高中】、157線【桃園﹣八德﹣新興高中】、桃園免費公車L120線【綠線】、L121線【綠線】於寶豐公司(寶豐街口)站下車，步行約650公尺即抵    ■搭乘桃園免費公車L118線【紫線】、L119線【紫線】於茄苳國小站下車，步行約800公尺即抵","全年無休","121.27264","24.96557","","路邊停車","免費","","886-3-3322101","886-3-3322101","2017/04/19 14:26:48"
"","","960","travel.tycg.gov.tw/zh-tw/Travel/Attraction/960","霄裡大池","位於八德區最南端，有如引突伸入八德、平鎮、大溪三區交接處之迤邐延伸出口袋狀區域。細看是一座大型埤塘，是此區歷史最早、面積最大、地勢最高的霄裡池。霄裡池開鑿於乾隆6年(西元1741年)，溪水及湧泉依地形而築，灌溉著八德霄裡地區廣闊的田地，環池時群山近在眼前，青山綠水好一幅優美的畫面。","334桃園市八德區縣112龍南路與龍圳路口","334","於桃園搭乘桃園客運5091線於洪圳路口下車即抵。","全年無休","121.25401","24.91197","","路邊停車","免費","","886-3-3322101","886-3-3322101","2017/04/18 13:42:25"
"","","411","travel.tycg.gov.tw/zh-tw/Travel/Attraction/411","李騰芳古宅","二級古蹟李騰芳古宅，精緻豪華，相當具有代表性。清領中期以後，臺灣一般在家族地位上昇後，為了光耀門楣，都會擴建住宅。李騰芳古宅可說是當時擴建家宅中的最佳典範。                古宅整體建築細緻、優雅、規模大，可說集傳統之精華於一身，而它同時也是桃園市唯一的二級古蹟。典型紹安客家建築，門廳與正廳的大木結構，是古宅的木作最精緻的部份，木雕精美。由於李騰芳精擅書畫，室內擺設有相當多的書畫裝飾。    (2017/04/27起重新對外開放)    更多介紹資訊：桃園古蹟建築","335桃園市大溪區月眉路34號","335","無","09:30~17:00，每週一、除夕、初一休館","121.29522","24.89070","http://wem.tycg.gov.tw/index.jsp","備有停車場。","免費","","886-3-3888600","886-3-3322101","2017/04/14 11:06:15"
"","","1176","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1176","八德茄苳霄裡陽光鐵馬道","這不是一趟挑戰自我的壯遊旅程，但卻可以使你在13.5公里的騎程中，輕鬆跨界大溪、平鎮、中壢、八德，一次飽享古早人文味與自然樂活風的極致混搭。沿線路面平緩易行，不論是親子共遊或是一個人的單車日記都很推薦，準備好展開這場漫遊騎遇了嗎?Let’s bike！        由霄裡國小為起點，南北延伸「宗教人文｣、「埤圳樂活｣兩大路線。北線全程7.7公里，從長興路跟著指標向霄裡國小前進，幽靜的大伙房聚落保留著傳統浣衣池，可說是在地鄉親的「活動中心｣，百年老樹下洗衣、話家常、夏日戲水，騎車經過能感受到鄉間獨有的悠然氛圍。繼續向元聖宮方向前行，能見到成排的農作栽培網室與觀光農園，路線至底為茄苳里埤塘公園，三座水塘連成一氣，岸邊環湖步道垂柳搖曳，不時有民眾釣魚、慢跑、騎單車的身影，這般悠閒綠意一路延伸至東豐街林蔭步道，不疾不徐踩踏前行，輕鬆甩開日常煩憂。    有別於北線的自然景觀特色，百年宮廟與客家大院聚集的南線則能多了濃厚的在地風情。福山宮旁的「一號浣衣池｣，幾十年來依舊流著潺潺泉水，而在地人也始終維持著最環保的洗衣方式，與大自然和平相處。由霄裡社區活動中心開始便進入古厝聚落，清操世第、盧江堂、唐朝居、喻竹居等紅磚大宅院，細說百年歲月的美麗與哀愁。其中，吳家祠堂周邊已規劃為「石母娘娘文化景觀區｣，跟著手繪看版導覽圖，找尋吳家開墾的足跡以及石母信仰的源頭。5.8公里騎程的南線，亮點之一還有近年爆紅的桃園第一座埤塘－霄裡大池，密集高聳的落羽松令人宛如置身國外，一旁的農田、波斯花海、苦楝花，一年四季輪番打造獨有美景。 ","334桃園市八德區竹園里魚池下14號(起點)","334","搭乘桃園客運5008線【桃園－中壢(經龍岡)】、5010線【桃園－中壢(經仁美八德)】、5011線【桃園－中壢(經竹巷)】","全年無休","121.26465","24.93622","","路邊停車","免費","■部分路段與主要道路交會，需注意騎乘安全  ■元智大學設有U－Bike租借站","886-3-3322101","886-3-3322101","2017/04/11 16:06:53"
"","","1379","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1379","桃園國際機場","桃園國際機場是全台國際航班最主要的起降機場，也是台灣在地理位置上最北邊的機場。自從機場捷運通車後，將機場與捷運串聯在一起，交通更為便捷。航廈內有許多設施及美食，提供遊客候機時得以休憩玩樂。     ","337桃園市大園區航站南路9號","337","■搭乘統聯客運705線【高鐵桃園站﹣桃園機場】、706線【桃園火車站站﹣桃園機場】、1623線【台中﹣桃園機場】、1627線【中壢服務區﹣桃園機場】、三重客運986線【捷運徐匯中學站﹣桃園機場】、葛瑪蘭客運1356線【圓山轉運站﹣桃園機場】、國光客運1819線【台北﹣桃園機場】、1840線【松山機場﹣桃園機場】、1841線【松山機場﹣南崁﹣桃園機場】、1842線【松山機場﹣大園】、1843線【南港展覽館﹣桃園機場】、1860線【台中﹣桃園機場】、大有巴士1960線【台北﹣桃園機場】、1961線【台北﹣桃園機場﹣大園】、1962線【板橋﹣桃園機場】、1968線【新店﹣桃園機場】、桃園客運5059線【桃園﹣南崁﹣桃園機場】、5089線【中壢﹣桃園機場】、長榮客運5201線【台北﹣桃園機場】、5201線【台北﹣大園】、5203線【台北﹣蘆竹區中山路﹣大園】、飛狗巴士5502線【台北﹣桃園機場】、5503線【台中﹣桃園機場】、     於桃園國際機場第一航廈站或第二航廈站下即抵  ■搭乘桃園捷運至機場第一航廈站、機場第二航廈站下即抵","24小時","121.23198","25.07701","http://www.taoyuan-airport.com/chinese","■第一航廈  ˙東側【靠近台四線端】為1號（出境）停車場；西側【靠近國道2號端】為2號（入境）停車場。  ■第二航廈  ˙東側【靠近台四線端】為3號停車場(大客車專用)；西側【靠近國道2號端】為4號停車場。  ■收費方式  ˙1、4號停車場，進場未滿30分鐘內出場之車輛免費。   ˙2、3號停車場，未滿2小時內出場之車輛免費；第3個小時起，將依本停車場公告之停車費率計費。  ˙大車第一小時60元，每逾半小時加收40元。  ˙小車第一小時30元，每逾半小時加收20元。  ˙停車費大車每日最高980元，小車每日最高490元。  ˙收費票卡:現金、悠遊卡、高捷卡。","免費","","886-3-4498666","886-3-3322101","2017/04/11 13:35:33"
"","","1378","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1378","中壢藝術館","中壢藝術館為一座位於桃園市中壢區的多功能展演場所，設立於1985年，館內設有音樂廳、演講廳及兩間展覽室，為桃園市主要的藝文展演場館，吸引許多愛好藝文的民眾前來參訪。     ","320桃園市中壢區中美路16號","320","■搭乘中壢客運/桃園客運1線【桃園﹣中壢】、桃園客運110線【文化路﹣中壢】、116線【自立新村﹣中壢】、301線【龜山﹣楊梅】、5017線【竹圍﹣中壢(經楊厝)】、5078線【陳康國小﹣中壢(經萬能科技大學)】、5118線【下內定﹣中壢(經萬能科技大學)】、  中壢客運122線【鄉界﹣中壢】、中興巴士2022線【台北﹣中壢】於中壢監理站站下車，步行約400公尺即抵  ■搭乘桃園免費公車L208線於中壢社福館站下，步行約200公尺即抵  ■搭乘台鐵至中壢車站下車，步行約550公尺即抵","大廳：周一至周日9:00~17:00,  第一、二展覽室：周二至周日9:00~17:00","121.22748","24.95826","http://www.afmc.gov.tw/","■路邊收費停車  ■中壢藝術館地下收費停車場，鐵玫瑰卡友可憑卡抵免1小時優惠","視活動內容而定","","886-3-4258804","886-3-3322101","2017/04/11 11:51:40"
"","","1377","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1377","環球購物中心桃園A8","環球購物中心桃園店，離桃園國際機場相當近，來自四面八方的旅客，可逛完商場後直接飛出國。購物中心提供遊客眾多選擇，不但能滿足前往國外旅客的需要，也成為林口在地人的一日生活圈。     ","333桃園市龜山區復興一路8號","333","■	搭乘阿羅哈客運3888線【台北﹣嘉義】、3999線【台北﹣高雄】、國光客運1823線【台北﹣竹南】至林口站下，步行約190公尺即抵     ■	搭乘桃園客運202線【體育大學﹣工四工業區】、5063線【桃園﹣醒吾中學】、5116線【桃園﹣台北長庚醫院】、三重客運708線【林口﹣南崁】、786線【板橋﹣公西】、854線【林口﹣醒吾科技大學】、858線【樹林﹣林口長庚醫院】、898線【迴龍﹣長庚醫院】、936線【林口﹣捷運圓山站】、945線【林口﹣松山機場】、946線【林口﹣內湖科技園區】、986線【捷運徐匯中學站﹣桃園機場】、1209線【北門﹣公西】、1210線【北門﹣林口】、1212線【三重﹣公西】、台北客運920線【林口﹣捷運府中站】、925線【林口﹣蘆洲】、大都會客運937線【林口﹣圓山】、948線【林口﹣板橋公車站】至林口長庚醫院站，步行約250公尺即抵      ■	搭乘新北市免費公車F231線【長庚醫院﹣林口加油站】、F232線【長庚醫院﹣林口加油站】、F233線【長庚醫院﹣水尾站】、F235線【長庚醫院﹣瑞平國小】、F237線【出水坑﹣林口加油站】、F250線【長庚醫院﹣太平社區】至林口長庚醫院站，步行約250公尺即抵      ■	搭乘桃園免費公車L315線【大坑紅線】、L316線【大坑藍線】、L319線【長庚醫院藍線】、L320線【長庚直達綠線】、L321線【長庚直達黃線】、L326線【坪頂線(長庚國小開)】、L327線【坪頂線(林口長庚開)】、L501線【林口長庚紅線】、L502線【林口長庚藍線】至林口長庚醫院站，步行約250公尺即抵      ■	搭乘桃園捷運至長庚醫院站下，步行約400公尺即抵","11:00~22:00 (超市、部分餐廳依現場公告)","121.37007","25.06060","http://www.twglobalmall.com/index.aspx?stid=TWA4","■汽車(汽車 1小時30元)    ˙消費滿600元折抵1小時    ˙消費滿1,200元折抵2小時(折抵上限最高3小時)    ˙消費滿10,000元當日不限時數免費停車(不受折抵上限之限制)   ■機車 1天10元/次  ■SuperTuesday 憑iMall卡享有停汽車1小時優惠。  ■Global Mall聯名卡 享2小時停汽車折抵優惠(每日每卡現折1次)","免費","","886-3-3287599#1111","886-3-3322101","2017/04/11 11:49:49"
"","","1376","travel.tycg.gov.tw/zh-tw/Travel/Attraction/1376","國立體育大學","國立體育大學腹地廣大，生態資源豐富。湖泊座落校區內，雁鴨悠游湖面之上，陣陣魚群穿梭往來，可進行餵食相當有趣。沿著湖畔步道行走，可享受怡然自然一派悠閒。此外還有寬廣的草原，最適合親子同遊共享天倫之樂。     ","333桃園市龜山區文化一路250號","333","■可於國立體育大學體育館站下車：桃園客運202線【體育大學﹣工四工業區】、汎航客運1211線【台北市政府﹣長庚大學】   ■可於體育大學行政教學大樓站下車：桃園客運202線【體育大學﹣工四工業區】、5057線【桃園﹣長庚醫院桃園分院(經大埔、工四工業區)】、5065線【桃園﹣體育學院(經大埔、中正運動公園】、汎航客運1211線【台北市政府﹣長庚大學】   ■可於國立體育大學志清湖站下車：桃園客運5057線【桃園﹣長庚醫院桃園分院(經大埔、工四工業區)】、5065線【桃園﹣體育學院(經大埔、中正運動公園】、汎航客運1211線【台北市政府﹣長庚大學】   ■搭乘桃園機場捷運於A7站體育大學站下車，步行約600公尺可抵校門口","全天開放","121.38667","25.03203","http://www.ntsu.edu.tw/","校內停車格(除職員專用停車格)","免費","校內停車位數量有限，請多加搭乘大眾運輸","886-3-3283201","886-3-3284047","2017/04/11 11:48:56"
"","","617","travel.tycg.gov.tw/zh-tw/Travel/Attraction/617","好時節休閒農場","　　好時節休閒農場位於桃園大溪區，除了有好山好水外，更有豐富的自然生態。好時節農莊是由ㄧ群熱愛大自然的夥伴們，歷經近一年的時間，所打造出的夢幻綠色基地，以感動幸福為園區宗旨，希望可以讓遊客有體會純淨樸質的幸福感覺。    　　園區規劃有觀嵐休憩區、幸福麵包窯、青青草原、好時節伊甸園、昆蟲民宿、小麥輪作區等，讓遊客可以沐浴在大自然中，感受自然力量；此外，園區也規劃有DIY體驗活動，如自然探索體驗、窯烤披薩DIY、創意盆栽DIY等，是個適合親子、朋友、家庭聚會的好所在，搭配有親子、小學戶外教學行程，讓遊客享受最單純的生命活力，留下最美好的回憶。        ＜101年取得好時節休閒農場許可證＞  ＜103年通過環境教育設施場所認證＞  ＜103年通過桃園縣政府低碳餐廳認證＞  ＜104年取得休閒服務品質認證＞","335桃園市大溪區康莊路三段225號","335","▼南下  台鐵→桃園火車站後站→搭乘桃園客運往大溪班車於大溪總站→轉乘往石門水庫坪林之班車，於內柵廟下車→步行約五分鐘即可到達。  ▼北上  台鐵北上列車→中壢站下車，由後站出口出站於新興路→續轉搭桃園客運""中壢-關路缺-大溪""線或是""中壢-巴陵""線皆可→於大溪總站下車 →轉乘往石門水庫坪林之班車，於內柵廟下車→步行約五分鐘即可到達。  ▼高鐵  到達桃園青埔站→搭乘桃園客運""高鐵免費專車""於桃客總站(即桃園後站)下車→於桃園客運總站內續轉搭桃園客運""桃園-更寮腳-大溪""線至大溪 →轉乘往石門水庫坪林之班車，於內柵廟下車→步行約五分鐘即可到達。  ▼台灣好行(慈湖線)  桃園客運「中壢總站」→「好時節農莊」下車。  http://www.taiwantrip.com.tw/line/3?x=1&y=5  ▼計程車  至桃園客運大溪站可搭乘計程車至農莊車資約120元。","09:30-17:00（週一休園，國定假日正常營業）","121.28240","24.85463","http://luckytime.com.tw/Main.php","備有停車場。","視DIY活動內容不同計費","活動體驗僅接受20人以上團體套裝行程預約，美學工藝DIY、窯烤披薩DIY及舞豆坊美味套餐則是為自由行客人設計。","886-3-3889689","886-3-3887489","2017/04/07 14:12:00"
"","","477","travel.tycg.gov.tw/zh-tw/Travel/Attraction/477","龜山第一河濱公園","為桃園市的第一條水岸自行車步道，自民國98年8月啟用，這條水岸自行車步道是桃園市的「清溪川」，也是朱前縣長立倫推動市內溪流整治的建設之一。自行車步道工程沿著南崁溪河岸，從龜山區南崁一號橋一路蜿蜒到蘆竹市南崁溪橋，全長15公里，沿著河岸迤邐的自行車步道和人行步道外，在龜山區陸光新城旁的河川公地設有花木扶疏的大型公園綠帶，水務處貼心的施作溜冰、籃球、網球、槌球等場地及兒童遊樂區、老人休閒運動區。第二、三處的大型公園綠帶，分別設在桃園巿虎頭山下和蘆竹區忠孝西橋下南崁溪邊。    全線水岸自行車步道啟用後，水務局以此為主幹，要打造多條支幹，串聯兩岸週邊廿多所學校、虎頭山公園、桃園體育園區、桃園巿多功能藝文園區、台茂購物中心等，讓水岸自行車步道自成一個路網，沿著南崁溪水岸可安全、快速、便捷抵達沿岸各處。","333桃園市龜山區同心二路旁","333","龜山區公所市民免費公車L310、L311、L317、L318、L319、L321，於同心二路口站下車，步行即可抵達","全年無休","121.32967","24.99581","","路邊停車","免費","","886-3-3322101","886-3-3322101","2017/04/06 10:29:53"
